state_code|code|name|active
OAX|403|Santa María Coyotepec|true
OAX|404|Santa María Chachoápam|true
OAX|405|Villa de Chilapa de Díaz|true
OAX|406|Santa María Chilchotla|true
OAX|407|Santa María Chimalapa|true
OAX|408|Santa María del Rosario|true
OAX|409|Santa María del Tule|true
OAX|410|Santa María Ecatepec|true
OAX|411|Santa María Guelacé|true
OAX|412|Santa María Guienagati|true
OAX|413|Santa María Huatulco|true
OAX|414|Santa María Huazolotitlán|true
OAX|415|Santa María Ipalapa|true
OAX|416|Santa María Ixcatlán|true
OAX|417|Santa María Jacatepec|true
OAX|418|Santa María Jalapa del Marqués|true
OAX|419|Santa María Jaltianguis|true
OAX|420|Santa María Lachixío|true
OAX|421|Santa María Mixtequilla|true
OAX|422|Santa María Nativitas|true
OAX|423|Santa María Nduayaco|true
OAX|424|Santa María Ozolotepec|true
OAX|425|Santa María Pápalo|true
OAX|426|Santa María Peñoles|true
OAX|427|Santa María Petapa|true
OAX|428|Santa María Quiegolani|true
OAX|429|Santa María Sola|true
OAX|430|Santa María Tataltepec|true
OAX|431|Santa María Tecomavaca|true
OAX|432|Santa María Temaxcalapa|true
OAX|433|Santa María Temaxcaltepec|true
OAX|434|Santa María Teopoxco|true
OAX|435|Santa María Tepantlali|true
OAX|436|Santa María Texcatitlán|true
OAX|437|Santa María Tlahuitoltepec|true
OAX|438|Santa María Tlalixtac|true
OAX|439|Santa María Tonameca|true
OAX|440|Santa María Totolapilla|true
OAX|441|Santa María Xadani|true
OAX|442|Santa María Yalina|true
OAX|443|Santa María Yavesía|true
OAX|444|Santa María Yolotepec|true
OAX|445|Santa María Yosoyúa|true
OAX|446|Santa María Yucuhiti|true
OAX|447|Santa María Zacatepec|true
OAX|448|Santa María Zaniza|true
OAX|449|Santa María Zoquitlán|true
OAX|450|Santiago Amoltepec|true
OAX|451|Santiago Apoala|true
OAX|452|Santiago Apóstol|true
OAX|453|Santiago Astata|true
OAX|454|Santiago Atitlán|true
OAX|455|Santiago Ayuquililla|true
OAX|456|Santiago Cacaloxtepec|true
OAX|457|Santiago Camotlán|true
OAX|458|Santiago Comaltepec|true
OAX|459|Santiago Chazumba|true
OAX|460|Santiago Choápam|true
OAX|461|Santiago del Río|true
OAX|462|Santiago Huajolotitlán|true
OAX|463|Santiago Huauclilla|true
OAX|464|Santiago Ihuitlán Plumas|true
OAX|465|Santiago Ixcuintepec|true
OAX|466|Santiago Ixtayutla|true
OAX|467|Santiago Jamiltepec|true
OAX|468|Santiago Jocotepec|true
OAX|469|Santiago Juxtlahuaca|true
OAX|470|Santiago Lachiguiri|true
OAX|471|Santiago Lalopa|true
OAX|472|Santiago Laollaga|true
OAX|473|Santiago Laxopa|true
OAX|474|Santiago Llano Grande|true
OAX|475|Santiago Matatlán|true
OAX|476|Santiago Miltepec|true
OAX|477|Santiago Minas|true
OAX|478|Santiago Nacaltepec|true
OAX|479|Santiago Nejapilla|true
OAX|480|Santiago Nundiche|true
OAX|481|Santiago Nuyoó|true
OAX|482|Santiago Pinotepa Nacional|true
OAX|483|Santiago Suchilquitongo|true
OAX|484|Santiago Tamazola|true
OAX|485|Santiago Tapextla|true
OAX|486|Villa Tejúpam de la Unión|true
OAX|487|Santiago Tenango|true
OAX|488|Santiago Tepetlapa|true
OAX|489|Santiago Tetepec|true
OAX|490|Santiago Texcalcingo|true
OAX|491|Santiago Textitlán|true
OAX|492|Santiago Tilantongo|true
OAX|493|Santiago Tillo|true
OAX|494|Santiago Tlazoyaltepec|true
OAX|495|Santiago Xanica|true
OAX|496|Santiago Xiacuí|true
OAX|497|Santiago Yaitepec|true
OAX|498|Santiago Yaveo|true
OAX|499|Santiago Yolomécatl|true
OAX|500|Santiago Yosondúa|true
OAX|501|Santiago Yucuyachi|true
OAX|502|Santiago Zacatepec|true
OAX|503|Santiago Zoochila|true
OAX|504|Nuevo Zoquiápam|true
OAX|505|Santo Domingo Ingenio|true
OAX|506|Santo Domingo Albarradas|true
OAX|507|Santo Domingo Armenta|true
OAX|508|Santo Domingo Chihuitán|true
OAX|509|Santo Domingo de Morelos|true
OAX|510|Santo Domingo Ixcatlán|true
OAX|511|Santo Domingo Nuxaá|true
OAX|512|Santo Domingo Ozolotepec|true
OAX|513|Santo Domingo Petapa|true
OAX|514|Santo Domingo Roayaga|true
OAX|515|Santo Domingo Tehuantepec|true
OAX|516|Santo Domingo Teojomulco|true
OAX|517|Santo Domingo Tepuxtepec|true
OAX|518|Santo Domingo Tlatayápam|true
OAX|519|Santo Domingo Tomaltepec|true
OAX|520|Santo Domingo Tonalá|true
OAX|521|Santo Domingo Tonaltepec|true
OAX|522|Santo Domingo Xagacía|true
OAX|523|Santo Domingo Yanhuitlán|true
OAX|524|Santo Domingo Yodohino|true
OAX|525|Santo Domingo Zanatepec|true
OAX|526|Santos Reyes Nopala|true
OAX|527|Santos Reyes Pápalo|true
OAX|528|Santos Reyes Tepejillo|true
OAX|529|Santos Reyes Yucuná|true
OAX|530|Santo Tomás Jalieza|true
OAX|531|Santo Tomás Mazaltepec|true
OAX|532|Santo Tomás Ocotepec|true
OAX|533|Santo Tomás Tamazulapan|true
OAX|534|San Vicente Coatlán|true
OAX|535|San Vicente Lachixío|true
OAX|536|San Vicente Nuñú|true
OAX|537|Silacayoápam|true
OAX|538|Sitio de Xitlapehua|true
OAX|539|Soledad Etla|true
OAX|540|Villa de Tamazulápam del Progreso|true
OAX|541|Tanetze de Zaragoza|true
OAX|542|Taniche|true
OAX|543|Tataltepec de Valdés|true
OAX|544|Teococuilco de Marcos Pérez|true
OAX|545|Teotitlán de Flores Magón|true
OAX|546|Teotitlán del Valle|true
OAX|547|Teotongo|true
OAX|548|Tepelmeme Villa de Morelos|true
OAX|549|Tezoatlán de Segura y Luna|true
OAX|550|San Jerónimo Tlacochahuaya|true
OAX|551|Tlacolula de Matamoros|true
OAX|552|Tlacotepec Plumas|true
OAX|553|Tlalixtac de Cabrera|true
OAX|554|Totontepec Villa de Morelos|true
OAX|555|Trinidad Zaachila|true
OAX|556|La Trinidad Vista Hermosa|true
OAX|557|Unión Hidalgo|true
OAX|558|Valerio Trujano|true
OAX|559|San Juan Bautista Valle Nacional|true
OAX|560|Villa Díaz Ordaz|true
OAX|561|Yaxe|true
OAX|562|Magdalena Yodocono de Porfirio Díaz|true
OAX|563|Yogana|true
OAX|564|Yutanduchi de Guerrero|true
OAX|565|Villa de Zaachila|true
OAX|566|San Mateo Yucutindoo|true
OAX|567|Zapotitlán Lagunas|true
OAX|568|Zapotitlán Palmas|true
OAX|569|Santa Inés de Zaragoza|true
OAX|570|Zimatlán de Álvarez|true
